13710	5598540	2	2
13711	5598558	4	2
13712	5598576	2	2
13713	5598594	4	2
13714	5598612	2	2
13715	5598630	2	2
13716	5598648	2	2
13717	5598666	2	2
13718	5598684	2	2
13719	5598702	2	2
13720	5598720	2	2
13721	5598738	2	2
13722	5598756	2	2
13723	5598774	4	2
13724	5598792	2	2
13725	5598810	2	2
13726	5598828	2	2
13727	5598846	2	2
13728	5598864	2	2
13729	5598882	2	2
13730	5598900	2	2
13731	5598918	2	2
13732	5598936	2	2
13733	5598954	2	2
13734	5598972	2	2
13735	5598990	2	2
13736	5599008	2	2
13737	5599026	2	2
13738	5599044	2	2
13739	5599062	2	2
13740	5599080	2	2
13741	5599098	2	2
13742	5599116	2	2
13743	5599134	2	2
13744	5599152	2	2
13745	5599170	2	2
13746	5599188	2	2
13747	5599206	2	2
13748	5599224	2	2
13749	5599242	2	2
13750	5599260	2	2
13751	5599278	2	2
13752	5599296	2	2
13753	5599314	2	2
13754	5599332	2	2
13755	5599350	2	2
13756	5599368	2	2
13757	5599386	2	2
13758	5599404	2	2
13759	5599422	2	2
13760	5599440	2	2
13761	5599458	2	2
13762	5599476	2	2
13763	5599494	4	2
13764	5599512	2	2
13765	5599530	2	2
13766	5599548	2	2
13767	5599566	2	2
13768	5599584	2	2
13769	5599602	2	2
13770	5599620	2	2
13771	5599638	2	2
13772	5599656	2	2
13773	5599674	2	2
13774	5599692	2	2
13775	5599710	2	2
13776	5599728	2	2
13777	5599746	2	2
13778	5599764	2	2
13779	5599782	2	2
13780	5599800	4	2
13781	5599818	2	2
13782	5599836	2	2
13783	5599854	2	2
13784	5599872	2	2
13785	5599890	2	2
13786	5599908	2	2
13787	5599926	2	2
13788	5599944	2	2
13789	5599962	2	2
13790	5599980	4	2
13791	5599998	2	2
13792	5600016	2	2
13793	5600034	2	2
13794	5600052	2	2
13795	5600070	2	2
13796	5600088	4	4
13797	5600119	22	15
13798	5600224	2	2
13799	5600242	2	2
13800	5600260	2	2
13801	5600278	2	2
13802	5600296	2	2
13803	5600314	2	2
13804	5600332	2	2
13805	5600350	35	13
13806	5600445	2	2
13807	5600463	4	2
13808	5600481	2	2
13809	5600499	2	2
13810	5600517	2	2
13811	5600535	2	2
13812	5600553	2	2
13813	5600571	2	2
13814	5600589	2	2
13815	5600607	2	2
13816	5600625	2	2
13817	5600643	5	4
13818	5600674	2	2
13819	5600692	2	2
13820	5600710	2	2
13821	5600728	2	2
13822	5600746	2	2
13823	5600764	2	2
13824	5600782	2	2
13825	5600800	65	26
13826	5600979	2	2
13827	5600997	2	2
13828	5601015	2	2
13829	5601033	2	2
13830	5601051	2	2
13831	5601069	2	2
13832	5601087	2	2
13833	5601105	36	16
13834	5601218	12	3
13835	5601242	2	2
13836	5601260	2	2
13837	5601278	2	2
13838	5601296	2	2
13839	5601314	2	2
13840	5601332	2	2
13841	5601350	4	4
13842	5601382	15	9
13843	5601446	2	2
13844	5601464	2	2
13845	5601482	2	2
13846	5601500	2	2
13847	5601518	2	2
13848	5601536	2	2
13849	5601554	2	2
13850	5601572	2	2
13851	5601590	2	2
13852	5601608	2	2
13853	5601626	2	2
13854	5601644	2	2
13855	5601662	2	2
13856	5601680	2	2
13857	5601698	2	2
13858	5601716	2	2
13859	5601734	2	2
13860	5601752	2	2
13861	5601770	2	2
13862	5601788	2	2
13863	5601806	2	2
13864	5601824	2	2
13865	5601842	2	2
13866	5601860	4	2
13867	5601878	2	2
13868	5601896	2	2
13869	5601914	2	2
13870	5601932	2	2
13871	5601950	2	2
13872	5601968	2	2
13873	5601986	2	2
13874	5602004	2	2
13875	5602022	2	2
13876	5602040	4	2
13877	5602058	4	2
13878	5602076	2	2
13879	5602094	6	2
13880	5602112	6	2
13881	5602130	2	2
13882	5602148	2	2
13883	5602166	2	2
13884	5602184	2	2
13885	5602202	2	2
13886	5602220	2	2
13887	5602238	2	2
13888	5602256	2	2
13889	5602274	2	2
13890	5602292	2	2
13891	5602310	2	2
13892	5602328	2	2
13893	5602346	2	2
13894	5602364	2	2
13895	5602382	2	2
13896	5602400	6	4
13897	5602431	2	2
13898	5602449	2	2
13899	5602467	2	2
13900	5602485	13	4
13901	5602516	2	2
13902	5602534	2	2
13903	5602552	2	2
13904	5602570	2	2
13905	5602588	20	13
13906	5602682	3	3
13907	5602707	136	43
13908	5603000	13	7
13909	5603042	7	7
13910	5603085	18	10
13911	5603149	81	19
13912	5603283	1	1
13913	5603294	1	1
13914	5603305	3	3
13915	5603329	5	5
13916	5603365	500	179
13917	5604580	23	8
13918	5604630	13	11
13919	5604700	126	19
13920	5604831	4	4
13921	5604857	24	16
13922	5604966	41	22
13923	5605106	6	6
13924	5605142	192	83
13925	5605695	2	2
13926	5605711	33	20
13927	5605849	9	7
13928	5605899	1	1
13929	5605910	11	11
13930	5605987	6	6
13931	5606028	7	6
13932	5606064	19	6
13933	5606108	1	1
13934	5606119	5	5
13935	5606150	5	5
13936	5606181	16	13
13937	5606270	253	117
13938	5607058	150	81
13939	5607611	172	48
13940	5607944	125	68
13941	5608402	4	4
13942	5608429	3	3
13943	5608450	5	4
13944	5608482	3	3
13945	5608507	20	16
13946	5608618	141	75
13947	5609127	69	59
13948	5609539	33	17
13949	5609660	10	10
13950	5609732	9	9
13951	5609799	77	30
13952	5610008	24	18
13953	5610136	11	9
13954	5610203	23	12
13955	5610289	33	25
13956	5610464	2	2
13957	5610482	1	1
13958	5610493	8	7
13959	5610544	14	10
13960	5610616	2	2
13961	5610634	2	2
13962	5610652	8	7
13963	5610704	76	52
13964	5611062	83	23
13965	5611224	10	8
13966	5611281	5	5
13967	5611319	15	9
13968	5611386	9	6
13969	5611432	21	19
13970	5611566	16	8
13971	5611622	1	1
13972	5611633	1	1
13973	5611644	23	18
13974	5611768	7	6
13975	5611814	11	10
13976	5611886	22	16
13977	5612000	1	1
13978	5612011	122	35
13979	5612250	1	1
13980	5612261	33	26
13981	5612438	9	6
13982	5612484	31	15
13983	5612591	7	6
13984	5612636	2	1
13985	5612647	29	12
13986	5612733	37	29
13987	5612924	71	29
13988	5613121	501	106
13989	5613842	185	72
13990	5614330	3	1
13991	5614341	3	1
13992	5614352	9	5
13993	5614389	1	1
13994	5614400	1	1
13995	5614411	1	1
13996	5614422	2	1
13997	5614433	2	1
13998	5614444	2	1
13999	5614455	166	59
14000	5614851	1	1
14001	5614862	9	6
14002	5614906	28	10
14003	5614981	36	23
14004	5615131	3	1
14005	5615142	2	2
14006	5615160	2	1
14007	5615171	2	1
14008	5615182	1	1
14009	5615193	14	13
14010	5615276	2	2
14011	5615294	1	1
14012	5615305	3	2
14013	5615323	8	8
14014	5615383	4	3
14015	5615408	21	11
14016	5615488	112	35
14017	5615731	1	1
14018	5615742	4	4
14019	5615774	1	1
14020	5615785	13	9
14021	5615851	1	1
14022	5615862	1	1
14023	5615873	5	3
14024	5615898	8	4
14025	5615930	45	33
14026	5616157	15	8
14027	5616216	5	5
14028	5616255	1	1
14029	5616266	2	1
14030	5616277	9	6
14031	5616320	1	1
14032	5616331	1	1
14033	5616342	1	1
14034	5616353	3	3
14035	5616377	1	1
14036	5616388	6	4
14037	5616418	1	1
14038	5616429	1	1
14039	5616440	9	6
14040	5616485	19	11
14041	5616564	44	44
14042	5616874	3	2
14043	5616892	1	1
14044	5616903	2	1
14045	5616914	1	1
14046	5616925	1	1
14047	5616936	26	17
14048	5617055	64	36
14049	5617291	1	1
14050	5617302	1	1
14051	5617313	1	1
14052	5617324	1	1
14053	5617335	52	51
14054	5617694	1	1
14055	5617705	39	29
14056	5617906	2	2
14057	5617923	5355	9
14058	5617992	47	45
14059	5618309	56	26
14060	5618489	2	1
14061	5618500	61	29
14062	5618703	1	1
14063	5618714	2	2
14064	5618732	363	42
14065	5619028	50	24
14066	5619182	101	80
14067	5619730	30	19
14068	5619853	17	16
14069	5619957	33	15
14070	5620067	25	13
14071	5620158	42	28
14072	5620342	27	21
14073	5620480	3	2
14074	5620498	116	73
14075	5620985	18	8
14076	5621045	2	2
14077	5621063	23	17
14078	5621173	46	18
14079	5621301	91	51
14080	5621640	61	22
14081	5621785	17	16
14082	5621889	450	40
14083	5622167	57	18
14084	5622285	98	60
14085	5622691	100	41
14086	5622964	210	112
14087	5623729	2	2
14088	5623747	46	29
14089	5623938	160	82
14090	5624494	263	61
14091	5624909	2	2
14092	5624927	73	39
14093	5625185	22	21
14094	5625323	3	2
14095	5625341	30	17
14096	5625460	1	1
14097	5625471	227	151
14098	5626510	69	27
14099	5626699	6	6
14100	5626745	43	31
14101	5626959	1	1
14102	5626970	1	1
14103	5626981	3	3
14104	5627006	1	1
14105	5627017	1	1
14106	5627028	27	20
14107	5627167	15	11
14108	5627246	84	51
14109	5627598	1	1
14110	5627609	96	31
14111	5627822	7	7
14112	5627873	46	20
14113	5628014	7	7
14114	5628064	30	15
14115	5628171	24	14
14116	5628268	55	37
14117	5628520	32	16
14118	5628629	2	2
14119	5628647	67	31
14120	5628860	15	10
14121	5628932	24	11
14122	5629011	4	4
14123	5629042	1	1
14124	5629053	22	12
14125	5629135	443	35
14126	5629374	3	3
14127	5629399	3	2
14128	5629417	8	8
14129	5629476	77	20
14130	5629620	31	23
14131	5629782	3	3
14132	5629806	23	15
14133	5629914	35	14
14134	5630013	5	5
14135	5630051	12	10
14136	5630124	35	33
14137	5630347	3	3
14138	5630372	2	2
14139	5630390	3	3
14140	5630414	1	1
14141	5630425	11	8
14142	5630483	1	1
14143	5630494	22	18
14144	5630618	5	5
14145	5630655	1	1
14146	5630666	1	1
14147	5630677	30	27
14148	5630862	1	1
14149	5630873	2	2
14150	5630890	31	25
14151	5631064	72	43
14152	5631361	1	1
14153	5631372	42	26
14154	5631553	1	1
14155	5631564	6	4
14156	5631595	10	10
14157	5631669	3	3
14158	5631692	85	42
14159	5631985	49	17
14160	5632102	74	51
14161	5632449	1	1
14162	5632460	1	1
14163	5632471	2	1
14164	5632482	16	6
14165	5632525	73	34
14166	5632759	18	13
14167	5632849	1	1
14168	5632860	2	2
14169	5632878	1	1
14170	5632889	68	41
14171	5633173	8	4
14172	5633203	1	1
14173	5633214	1	1
14174	5633225	28	3
14175	5633249	90	71
14176	5633726	6	3
14177	5633751	46	33
14178	5633977	35	25
14179	5634151	4	4
14180	5634181	17	3
14181	5634207	85	33
14182	5634437	243	101
14183	5635116	3	3
14184	5635137	3	3
14185	5635159	6	5
14186	5635194	33	25
14187	5635368	6	5
14188	5635406	11	10
14189	5635478	2	2
14190	5635494	1	1
14191	5635505	2	2
14192	5635521	1	1
14193	5635532	1	1
14194	5635543	43	28
14195	5635737	1	1
14196	5635748	1	1
14197	5635759	1	1
14198	5635770	13	9
14199	5635835	5	3
14200	5635858	1	1
14201	5635869	1	1
14202	5635880	1	1
14203	5635891	1	1
14204	5635902	1	1
14205	5635913	1	1
14206	5635924	1	1
14207	5635935	1	1
14208	5635946	18	14
14209	5636046	42	20
14210	5636182	1	1
14211	5636193	2	1
14212	5636204	40	18
14213	5636333	78	52
14214	5636680	16	2
14215	5636699	16	13
14216	5636789	2	1
14217	5636800	5	5
14218	5636837	4	4
14219	5636868	54	30
14220	5637075	21	10
14221	5637148	159	79
14222	5637682	196	118
14223	5638486	25	19
14224	5638616	1	1
14225	5638627	1	1
14226	5638638	44	30
14227	5638848	7	6
14228	5638893	1	1
14229	5638904	444	257
14230	5640641	2	1
14231	5640652	20	9
14232	5640717	1	1
14233	5640728	14	9
14234	5640790	1	1
14235	5640801	128	44
14236	5641109	25	15
14237	5641216	145	22
14238	5641375	43	27
14239	5641563	1	1
14240	5641574	125	39
14241	5641845	108	77
14242	5642371	22	14
14243	5642468	1	1
14244	5642479	225	143
14245	5643460	4	4
14246	5643490	31	11
14247	5643570	1	1
14248	5643581	2	2
14249	5643599	31	26
14250	5643776	11	10
14251	5643845	21	12
14252	5643930	9	8
14253	5643986	15	12
14254	5644070	1	1
14255	5644081	11	10
14256	5644152	32	25
14257	5644324	45	34
14258	5644554	38	30
14259	5644762	55	45
14260	5645071	83	57
14261	5645453	11	11
14262	5645529	3	3
14263	5645553	31	21
14264	5645700	22	17
14265	5645820	5	4
14266	5645851	3	3
14267	5645875	14	9
14268	5645937	1	1
14269	5645948	380	23
14270	5646110	1	1
14271	5646121	15	15
14272	5646223	43	32
14273	5646442	20	16
14274	5646553	1	1
14275	5646564	72	36
14276	5646817	94	55
14277	5647199	59	35
14278	5647441	689	175
14279	5648658	59	29
14280	5648863	1	1
14281	5648874	343	151
14282	5649927	2	2
14283	5649945	1	1
14284	5649956	1	1
14285	5649967	1	1
14286	5649978	11	10
14287	5650049	4	2
14288	5650066	224	102
14289	5650760	1	1
14290	5650771	1	1
14291	5650782	3	1
14292	5650793	2	1
14293	5650804	5	4
14294	5650836	6	5
14295	5650875	6	5
14296	5650913	7	6
14297	5650958	1	1
14298	5650969	35	8
14299	5651031	15	10
14300	5651104	1	1
14301	5651115	67	46
14302	5651435	1	1
14303	5651446	1	1
14304	5651457	1	1
14305	5651468	3	2
14306	5651486	1	1
14307	5651497	3	3
14308	5651522	2	2
14309	5651540	1	1
14310	5651551	10	2
14311	5651569	41	34
14312	5651804	30	15
14313	5651911	48	16
14314	5652025	25	21
14315	5652170	1	1
14316	5652181	1	1
14317	5652192	1	1
14318	5652203	12	8
14319	5652261	103	43
14320	5652554	5	3
14321	5652577	5	4
14322	5652607	2	2
14323	5652624	114	74
14324	5653128	2	2
14325	5653145	2	2
14326	5653162	2	1
14327	5653173	9	8
14328	5653231	2	1
14329	5653242	52	43
14330	5653536	7	4
14331	5653567	182	83
14332	5654122	56	36
14333	5654369	28	15
14334	5654472	1	1
14335	5654483	79	66
14336	5654935	7	4
14337	5654965	1	1
14338	5654976	1	1
14339	5654987	42	30
14340	5655183	23	10
14341	5655257	76	39
14342	5655525	160	118
14343	5656327	23	16
14344	5656440	105	78
14345	5656970	12	9
14346	5657035	1	1
14347	5657046	1	1
14348	5657057	41	18
14349	5657184	38	22
14350	5657333	1	1
14351	5657344	1	1
14352	5657355	7	6
14353	5657400	3	3
14354	5657424	28	25
14355	5657596	1	1
14356	5657607	1	1
14357	5657618	132	77
14358	5658147	1	1
14359	5658158	2	2
14360	5658175	1	1
14361	5658186	133	78
14362	5658709	126	92
14363	5659333	9	7
14364	5659384	1	1
14365	5659395	46	38
14366	5659659	20	9
14367	5659723	42	29
14368	5659925	11	7
14369	5659975	1	1
14370	5659986	80	29
14371	5660180	2	2
14372	5660197	37	25
14373	5660371	44	22
14374	5660521	3	3
14375	5660544	92	64
14376	5660980	5	4
14377	5661012	9	6
14378	5661057	1	1
14379	5661068	109	64
14380	5661502	8	5
14381	5661541	113	67
14382	5661993	49	31
14383	5662204	19	14
14384	5662300	1	1
14385	5662311	1	1
14386	5662322	1	1
14387	5662333	1	1
14388	5662344	6	6
14389	5662390	15	13
14390	5662482	1	1
14391	5662493	1	1
14392	5662504	1	1
14393	5662515	19	7
14394	5662565	47	25
14395	5662738	5	2
14396	5662754	1	1
14397	5662765	29	6
14398	5662810	1	1
14399	5662821	1	1
14400	5662832	13	9
14401	5662899	1	1
14402	5662910	1	1
14403	5662921	1	1
14404	5662932	65	25
14405	5663110	1	1
14406	5663121	45	31
14407	5663336	50	28
14408	5663528	1	1
14409	5663539	1	1
14410	5663550	119	72
14411	5664046	1	1
14412	5664057	1	1
14413	5664068	59	29
14414	5664269	15	10
14415	5664343	1	1
14416	5664354	8	7
14417	5664405	20	9
14418	5664470	1	1
14419	5664481	24	15
14420	5664584	1	1
14421	5664595	1	1
14422	5664606	6	3
14423	5664630	8	7
14424	5664682	21	15
14425	5664788	1	1
14426	5664799	2	2
14427	5664817	1	1
14428	5664828	18	11
14429	5664907	1	1
14430	5664918	27	16
14431	5665027	1	1
14432	5665038	1	1
14433	5665049	3	2
14434	5665066	4	3
14435	5665090	5	4
14436	5665121	1	1
14437	5665132	2	2
14438	5665148	2	2
14439	5665164	1	1
14440	5665175	1	1
14441	5665186	1	1
14442	5665197	4	3
14443	5665222	1	1
14444	5665233	12	8
14445	5665293	5	5
14446	5665330	2	2
14447	5665346	1	1
14448	5665357	1	1
14449	5665368	121	89
14450	5665985	49	18
14451	5666111	262	84
14452	5666690	64	42
14453	5666977	1811	27
14454	5667166	60	37
14455	5667419	28	18
14456	5667545	3	3
14457	5667570	1	1
14458	5667581	27	23
14459	5667741	15	12
14460	5667827	2	2
14461	5667845	11	6
14462	5667885	23	14
14463	5667986	2	2
14464	5668004	2	2
14465	5668022	2	2
14466	5668040	57	33
14467	5668266	13	7
14468	5668318	22	22
14469	5668462	2	2
14470	5668480	40	22
14471	5668628	148	112
14472	5669399	171	65
14473	5669848	66	23
14474	5670003	165	69
14475	5670477	80	36
14476	5670723	1	1
14477	5670734	1	1
14478	5670745	1	1
14479	5670756	24	20
14480	5670894	4	3
14481	5670919	28	11
14482	5670998	1	1
14483	5671009	1	1
14484	5671020	5	5
14485	5671059	2	2
14486	5671077	1	1
14487	5671088	1	1
14488	5671099	20	14
14489	5671198	3	3
14490	5671223	91	4
14491	5671256	3	3
14492	5671279	399	50
14493	5671640	132	53
14494	5672013	137	40
14495	5672291	55	23
14496	5672452	246	17
14497	5672585	25	14
14498	5672682	538	31
14499	5672909	62	39
14500	5673172	56	20
14501	5673309	10	9
14502	5673370	30	21
14503	5673511	258	37
14504	5673766	13	10
14505	5673834	17	14
14506	5673931	255	130
14507	5674819	363	220
14508	5676318	6	6
14509	5676362	6	2
14510	5676379	51	30
14511	5676589	10	10
14512	5676659	30	22
14513	5676810	2	2
14514	5676827	7	3
14515	5676851	497	56
14516	5677228	420	13
14517	5677322	538	185
14518	5678579	3	3
14519	5678603	33	22
14520	5678758	53	34
14521	5678987	2	2
14522	5679004	4	2
14523	5679021	156	61
14524	5679443	82	56
14525	5679830	7	5
14526	5679865	36	24
14527	5680026	40	25
14528	5680198	1	1
14529	5680209	31	13
14530	5680304	20	15
14531	5680413	2	1
14532	5680424	3	2
14533	5680441	10	9
14534	5680506	99	31
14535	5680724	15	4
14536	5680754	12	12
14537	5680841	401	120
14538	5681670	1	1
14539	5681681	19	13
14540	5681776	1	1
14541	5681787	1	1
14542	5681798	250	85
14543	5682384	12	7
14544	5682436	8	6
14545	5682482	1	1
14546	5682493	10	6
14547	5682537	61	32
14548	5682757	5	3
14549	5682782	6	3
14550	5682807	152	69
14551	5683281	1	1
14552	5683292	1	1
14553	5683303	96	33
14554	5683526	26	22
14555	5683671	73	20
14556	5683812	1653	40
14557	5684087	3	2
14558	5684104	1	1
14559	5684115	19	8
14560	5684174	2	1
14561	5684185	118	50
14562	5684532	32	14
14563	5684630	2	2
14564	5684648	4	3
14565	5684673	18	13
14566	5684765	523	167
14567	5685913	1	1
14568	5685924	7	6
14569	5685965	43	26
14570	5686146	12	11
14571	5686223	42	17
14572	5686343	639	43
14573	5686640	5	5
14574	5686678	15	14
14575	5686771	180	99
14576	5687437	6	6
14577	5687482	31	20
14578	5687623	12	10
14579	5687696	220	100
14580	5688373	18	17
14581	5688490	11	11
14582	5688570	17	10
14583	5688642	11	11
14584	5688720	37	19
14585	5688855	12	10
14586	5688925	40	33
14587	5689152	5	5
14588	5689190	8	7
14589	5689241	16	15
14590	5689347	7	6
14591	5689392	16	10
14592	5689463	98	38
14593	5689725	7	7
14594	5689777	49	40
14595	5690048	41	36
14596	5690288	13	5
14597	5690326	3	3
14598	5690350	1	1
14599	5690361	12	6
14600	5690407	66	20
14601	5690551	148	83
14602	5691123	1	1
14603	5691134	1	1
14604	5691145	6	2
14605	5691163	13	10
14606	5691233	32	20
14607	5691375	198	71
14608	5691868	43	35
14609	5692112	7	7
14610	5692164	70	34
14611	5692400	7	2
14612	5692417	30	19
14613	5692552	11	7
14614	5692605	52	35
14615	5692841	48	32
14616	5693060	4	4
14617	5693092	11	8
14618	5693150	21	17
14619	5693270	5	3
14620	5693294	7	5
14621	5693333	2	1
14622	5693344	5	5
14623	5693383	1	1
14624	5693394	7	7
14625	5693446	44	27
14626	5693635	23	21
14627	5693783	22	20
14628	5693926	16	10
14629	5693999	121	67
14630	5694459	16	12
14631	5694545	3	2
14632	5694563	43	31
14633	5694779	5	5
14634	5694818	28	18
14635	5694947	71	41
14636	5695228	9	7
14637	5695280	1	1
14638	5695291	1	1
14639	5695302	4	4
14640	5695331	143	82
14641	5695886	27	17
14642	5696003	1	1
14643	5696014	1	1
14644	5696025	24	18
14645	5696149	48	31
14646	5696359	28	21
14647	5696506	548	147
14648	5697495	1	1
14649	5697506	1	1
14650	5697517	1	1
14651	5697528	1	1
14652	5697539	10	6
14653	5697584	1	1
14654	5697595	58	49
14655	5697930	12	10
14656	5698003	2	2
14657	5698021	28	14
14658	5698119	1	1
14659	5698130	17	11
14660	5698208	7	7
14661	5698261	47	38
14662	5698520	11	10
14663	5698589	1	1
14664	5698600	10	7
14665	5698651	1	1
14666	5698662	1	1
14667	5698673	9	9
14668	5698736	67	24
14669	5698904	39	29
14670	5699105	35	25
14671	5699279	12	9
14672	5699342	9	9
14673	5699407	1	1
14674	5699418	8	5
14675	5699455	1	1
14676	5699466	1	1
14677	5699477	1	1
14678	5699488	1	1
14679	5699499	1	1
14680	5699510	6	4
14681	5699542	55	20
14682	5699685	2	1
14683	5699696	2	1
14684	5699707	9	5
14685	5699745	2	1
14686	5699756	1	1
14687	5699767	1	1
14688	5699778	25	12
14689	5699866	4	4
14690	5699897	55	43
14691	5700187	1	1
14692	5700198	2	2
14693	5700216	5	5
14694	5700255	106	55
14695	5700632	7	5
14696	5700670	1	1
14697	5700681	3	2
14698	5700699	2	2
14699	5700717	21	11
14700	5700795	12	8
14701	5700853	121	79
14702	5701390	2	1
14703	5701401	1	1
14704	5701412	33	24
14705	5701577	6	6
14706	5701622	8	5
14707	5701661	1	1
14708	5701672	9	7
14709	5701723	24	5
14710	5701763	2	2
14711	5701781	1	1
14712	5701792	1	1
14713	5701803	10	8
14714	5701861	2	1
14715	5701872	1	1
14716	5701883	1	1
14717	5701894	20	20
14718	5702023	3	3
14719	5702047	65	29
14720	5702245	3	3
14721	5702269	86	47
14722	5702588	66	28
14723	5702780	8	4
14724	5702811	43	35
14725	5703047	24	17
14726	5703164	80	55
14727	5703547	9	9
14728	5703609	30	18
14729	5703737	181	5
14730	5703777	18	3
14731	5703801	40	10
14732	5703869	156	82
14733	5704425	3	3
14734	5704449	5	4
14735	5704480	7	7
14736	5704532	3	3
14737	5704556	6	3
14738	5704580	6	3
14739	5704604	55	32
14740	5704820	89	75
14741	5705328	13	4
14742	5705359	4	4
14743	5705389	13	10
14744	5705459	3	3
14745	5705483	16	11
14746	5705560	5	5
14747	5705598	6	6
14748	5705643	29	18
14749	5705770	19	4
14750	5705801	3	3
14751	5705825	5	4
14752	5705855	36	31
14753	5706065	9	8
14754	5706122	3	3
14755	5706146	3	3
14756	5706170	3	3
14757	5706194	22	12
14758	5706278	10	8
14759	5706335	10	7
14760	5706387	157	45
14761	5706696	3	3
14762	5706720	3	3
14763	5706744	98	66
14764	5707198	64	47
14765	5707516	5	4
14766	5707547	6	5
14767	5707585	252	113
14768	5708353	35	23
14769	5708514	3	3
14770	5708538	11	11
14771	5708617	94	55
14772	5708994	31	27
14773	5709183	3	3
14774	5709207	147	71
14775	5709681	24	18
14776	5709803	2	2
14777	5709822	6	5
14778	5709862	50	28
14779	5710053	1	1
14780	5710065	69	42
14781	5710357	1	1
14782	5710369	36	32
14783	5710587	112	49
14784	5710915	20	14
14785	5711015	74	36
14786	5711258	6	5
14787	5711297	25	17
14788	5711413	2	2
14789	5711431	1	1
14790	5711443	8	8
14791	5711503	38	35
14792	5711749	87	61
14793	5712159	2	2
14794	5712177	4	4
14795	5712209	245	59
14796	5712628	22	8
14797	5712688	114	81
14798	5713231	15	12
14799	5713315	1	1
14800	5713327	1	1
14801	5713339	13	11
14802	5713416	1	1
14803	5713428	2	2
14804	5713446	1	1
14805	5713458	2	2
14806	5713477	29	28
14807	5713668	1	1
14808	5713680	49	37
14809	5713934	78	50
14810	5714281	183	106
14811	5715004	10	3
14812	5715030	162	77
14813	5715550	19	7
14814	5715602	3	2
14815	5715621	19	13
14816	5715713	1	1
14817	5715725	1	1
14818	5715737	9	8
14819	5715798	10	5
14820	5715836	13	10
14821	5715911	16	13
14822	5716006	5	3
14823	5716032	6	6
14824	5716079	49	45
14825	5716379	13	7
14826	5716432	36	22
14827	5716586	92	39
14828	5716857	58	15
14829	5716966	100	54
14830	5717337	22	14
14831	5717435	17	4
14832	5717468	1	1
14833	5717480	28	14
14834	5717582	2	2
14835	5717601	5	5
14836	5717640	3	3
14837	5717664	6	6
14838	5717709	5	5
14839	5717748	41	28
14840	5717939	4	4
14841	5717970	1	1
14842	5717982	3	2
14843	5718001	2	2
14844	5718019	142	105
14845	5718732	60	50
14846	5719075	50	23
14847	5719237	9	6
14848	5719283	109	55
14849	5719652	47	25
14850	5719826	18	15
14851	5719929	46	37
14852	5720177	3	2
14853	5720195	80	69
14854	5720667	41	32
14855	5720891	2	2
14856	5720910	1	1
14857	5720922	179	36
14858	5721171	229	44
14859	5721472	1	1
14860	5721484	1	1
14861	5721496	153	61
14862	5721917	90	23
14863	5722080	57	23
14864	5722241	55	40
14865	5722513	26	23
14866	5722671	66	29
14867	5722874	28	15
14868	5722978	23	15
14869	5723084	60	33
14870	5723307	64	35
14871	5723552	320	51
14872	5723920	6	6
14873	5723967	66	15
14874	5724075	83	49
14875	5724407	28	13
14876	5724500	4	4
14877	5724531	13	5
14878	5724569	3	1
14879	5724581	7	1
14880	5724593	21	15
14881	5724698	34	23
14882	5724863	2	2
14883	5724882	5	2
14884	5724901	6	3
14885	5724927	3	2
14886	5724945	4	4
14887	5724977	2	1
14888	5724989	2	1
14889	5725001	5	2
14890	5725019	1	1
14891	5725031	3	2
14892	5725049	24	9
14893	5725117	1	1
14894	5725129	140	50
14895	5725469	1	1
14896	5725481	30	22
14897	5725634	1	1
14898	5725646	1	1
14899	5725658	2	2
14900	5725677	8	4
14901	5725710	5	5
14902	5725749	94	45
14903	5726061	4	3
14904	5726087	1	1
14905	5726099	8	6
14906	5726146	14	12
14907	5726232	28	25
14908	5726407	66	40
14909	5726677	1	1
14910	5726689	182	55
14911	5727060	1	1
14912	5727072	6	5
14913	5727109	7	7
14914	5727163	5	1
14915	5727175	6	4
14916	5727208	2	2
14917	5727227	8	8
14918	5727286	17	13
14919	5727377	2	2
14920	5727396	6	4
14921	5727429	1	1
14922	5727441	1	1
14923	5727453	1	1
14924	5727465	5	3
14925	5727490	18	13
14926	5727581	143	105
14927	5728288	1	1
14928	5728300	1	1
14929	5728312	109	8
14930	5728375	1	1
14931	5728387	4	4
14932	5728418	3	1
14933	5728430	12	10
14934	5728501	2	2
14935	5728520	189	103
14936	5729236	1	1
14937	5729248	1	1
14938	5729260	1	1
14939	5729272	17	10
14940	5729345	34	31
14941	5729560	3	3
14942	5729585	1	1
14943	5729597	1	1
14944	5729609	1	1
14945	5729621	2	2
14946	5729640	6	5
14947	5729680	3	3
14948	5729706	1	1
14949	5729718	52	33
14950	5729948	59	41
14951	5730232	17	10
14952	5730306	106	77
14953	5730831	68	33
14954	5731061	1	1
14955	5731073	1	1
14956	5731085	20	17
14957	5731206	1	1
14958	5731218	1	1
14959	5731230	1	1
14960	5731242	1	1
14961	5731254	4	4
14962	5731287	39	18
14963	5731412	3	3
14964	5731438	52	26
14965	5731618	77	55
14966	5732000	1	1
14967	5732012	148	85
14968	5732589	3	3
14969	5732615	1	1
14970	5732627	1	1
14971	5732639	53	23
14972	5732803	43	27
14973	5732989	3	3
14974	5733015	6	6
14975	5733062	11	9
14976	5733129	6	6
14977	5733175	2	2
14978	5733193	6	2
14979	5733212	4	3
14980	5733237	124	82
14981	5733810	32	18
